OID_,Join_Count,New119Fips,GEOID,NAMELSAD,lat,lon,GEOID_1,STATEFP,CD119FP,GEOIDFQ
2449,1,4502,4502,Congressional District 2,33.979984999999999,-80.961921000000004,4502,45,02,5001900US4502
2450,1,4502,4502,Congressional District 2,33.981710000000000,-80.975830999999999,4502,45,02,5001900US4502
2451,1,4705,4705,Congressional District 5,36.108753999999998,-86.780579000000003,4705,47,05,5001900US4705
2452,1,4705,4705,Congressional District 5,36.103060999999997,-86.818319000000002,4705,47,05,5001900US4705
2453,1,4705,4705,Congressional District 5,36.037089000000002,-86.794157999999996,4705,47,05,5001900US4705
2454,1,4705,4705,Congressional District 5,36.039420000000000,-86.813344999999998,4705,47,05,5001900US4705
2455,1,4703,4703,Congressional District 3,36.042236000000003,-84.207407000000003,4703,47,03,5001900US4703
2456,1,4701,4701,Congressional District 1,36.306702000000001,-82.377443999999997,4701,47,01,5001900US4701
2457,1,4701,4701,Congressional District 1,36.326894000000003,-82.393484000000001,4701,47,01,5001900US4701
2458,1,4205,4205,Congressional District 5,39.992339999999999,-75.381314000000003,4205,42,05,5001900US4205
2459,1,4205,4205,Congressional District 5,39.985664999999997,-75.273747999999998,4205,42,05,5001900US4205
2460,1,4205,4205,Congressional District 5,39.892147000000001,-75.174283000000003,4205,42,05,5001900US4205
2461,1,4205,4205,Congressional District 5,40.005113999999999,-75.357235000000003,4205,42,05,5001900US4205
2462,1,4205,4205,Congressional District 5,39.985014999999997,-75.356510000000000,4205,42,05,5001900US4205
2463,1,4205,4205,Congressional District 5,39.847709000000002,-75.376374999999996,4205,42,05,5001900US4205
2464,1,4205,4205,Congressional District 5,40.038508000000000,-75.383298999999994,4205,42,05,5001900US4205
2465,1,4205,4205,Congressional District 5,39.873556999999998,-75.509539000000004,4205,42,05,5001900US4205
2466,1,4205,4205,Congressional District 5,40.006551999999999,-75.360600000000005,4205,42,05,5001900US4205
2467,1,4201,4201,Congressional District 1,40.264885999999997,-75.214956000000001,4201,42,01,5001900US4201
2468,1,4201,4201,Congressional District 1,40.336131000000002,-75.125271999999995,4201,42,01,5001900US4201
2469,1,4201,4201,Congressional District 1,40.295060999999997,-75.108653000000004,4201,42,01,5001900US4201
2470,1,4504,4504,Congressional District 4,34.868231999999999,-82.400675000000007,4504,45,04,5001900US4504
2471,1,4504,4504,Congressional District 4,34.905351000000003,-82.375507999999996,4504,45,04,5001900US4504
2472,1,4211,4211,Congressional District 11,39.998007000000001,-76.354827999999998,4211,42,11,5001900US4211
2473,1,4211,4211,Congressional District 11,40.054504999999999,-76.282702999999998,4211,42,11,5001900US4211
2474,1,4211,4211,Congressional District 11,40.058450999999998,-76.370200999999994,4211,42,11,5001900US4211
2475,1,4217,4217,Congressional District 17,40.499775999999997,-79.918954999999997,4217,42,17,5001900US4217
2476,1,4217,4217,Congressional District 17,40.601376000000002,-79.953101000000004,4217,42,17,5001900US4217
2477,1,4217,4217,Congressional District 17,40.584887999999999,-80.033046999999996,4217,42,17,5001900US4217
2478,1,4217,4217,Congressional District 17,40.387290000000000,-80.071793000000000,4217,42,17,5001900US4217
2479,1,4217,4217,Congressional District 17,40.671019999999999,-80.115801000000005,4217,42,17,5001900US4217
2480,1,4217,4217,Congressional District 17,40.544227999999997,-79.827635999999998,4217,42,17,5001900US4217
2481,1,4217,4217,Congressional District 17,40.499153999999997,-79.866507999999996,4217,42,17,5001900US4217
2482,1,4217,4217,Congressional District 17,40.526482000000001,-80.078226000000001,4217,42,17,5001900US4217
2483,1,4217,4217,Congressional District 17,40.494166999999997,-79.911161000000007,4217,42,17,5001900US4217
2484,1,4206,4206,Congressional District 6,40.070422999999998,-75.464743999999996,4206,42,06,5001900US4206
2485,1,4206,4206,Congressional District 6,39.974773999999996,-75.593742000000006,4206,42,06,5001900US4206
2486,1,4206,4206,Congressional District 6,40.070014000000000,-75.423946999999998,4206,42,06,5001900US4206
2487,1,4206,4206,Congressional District 6,40.067920000000001,-75.456957000000003,4206,42,06,5001900US4206
2488,1,4206,4206,Congressional District 6,40.059970999999997,-75.672253999999995,4206,42,06,5001900US4206
2489,1,4206,4206,Congressional District 6,40.054506000000003,-75.528222000000000,4206,42,06,5001900US4206
2490,1,4206,4206,Congressional District 6,40.063229999999997,-75.467399999999998,4206,42,06,5001900US4206
2491,1,4206,4206,Congressional District 6,39.855969999999999,-75.688130000000001,4206,42,06,5001900US4206
2492,1,4204,4204,Congressional District 4,40.145927999999998,-75.122766999999996,4204,42,04,5001900US4204
2493,1,4204,4204,Congressional District 4,40.191459999999999,-75.458222000000006,4204,42,04,5001900US4204
2494,1,4204,4204,Congressional District 4,40.015349000000001,-75.270171000000005,4204,42,04,5001900US4204
2495,1,4204,4204,Congressional District 4,40.071281999999997,-75.306152999999995,4204,42,04,5001900US4204
2496,1,4204,4204,Congressional District 4,40.154021999999998,-75.191490000000002,4204,42,04,5001900US4204
2497,1,4204,4204,Congressional District 4,40.029269999999997,-75.248209000000003,4204,42,04,5001900US4204
2498,1,4204,4204,Congressional District 4,40.170569999999998,-75.195229999999995,4204,42,04,5001900US4204
2499,1,4204,4204,Congressional District 4,40.009959000000002,-75.240485000000007,4204,42,04,5001900US4204
2500,1,4209,4209,Congressional District 9,40.312120999999998,-76.561525000000003,4209,42,09,5001900US4209
2501,1,4708,4708,Congressional District 8,35.112082999999998,-89.891676000000004,4708,47,08,5001900US4708
2502,1,4708,4708,Congressional District 8,35.123955000000002,-89.856254000000007,4708,47,08,5001900US4708
2503,1,4708,4708,Congressional District 8,35.055934000000001,-89.711498000000006,4708,47,08,5001900US4708
2504,1,4704,4704,Congressional District 4,35.319735999999999,-86.099830999999995,4704,47,04,5001900US4704
2505,1,4704,4704,Congressional District 4,35.927300000000002,-86.381057999999996,4704,47,04,5001900US4704
2506,1,4704,4704,Congressional District 4,35.842475000000000,-86.442313999999996,4704,47,04,5001900US4704
2507,1,4704,4704,Congressional District 4,35.963515999999998,-86.589841000000007,4704,47,04,5001900US4704
2508,1,4213,4213,Congressional District 13,39.834936999999996,-77.234345000000005,4213,42,13,5001900US4213
2509,1,4830,4830,Congressional District 30,32.694280999999997,-96.793238000000002,4830,48,30,5001900US4830
2510,1,4830,4830,Congressional District 30,32.807991000000001,-96.796648000000005,4830,48,30,5001900US4830
2511,1,4830,4830,Congressional District 30,32.790564000000003,-96.800576000000007,4830,48,30,5001900US4830
2512,1,4830,4830,Congressional District 30,32.612493000000001,-96.895653999999993,4830,48,30,5001900US4830
2513,1,4810,4810,Congressional District 10,30.565359000000001,-96.257125000000002,4810,48,10,5001900US4810
2514,1,4810,4810,Congressional District 10,30.570588999999998,-96.281876999999994,4810,48,10,5001900US4810
2515,1,4810,4810,Congressional District 10,30.605639000000000,-96.360249999999994,4810,48,10,5001900US4810
2516,1,4810,4810,Congressional District 10,30.554718000000001,-96.229945999999998,4810,48,10,5001900US4810
2517,1,4810,4810,Congressional District 10,30.308736000000000,-97.934194000000005,4810,48,10,5001900US4810
2518,1,4810,4810,Congressional District 10,30.567570000000000,-96.298879999999997,4810,48,10,5001900US4810
2519,1,4810,4810,Congressional District 10,30.552973999999999,-96.245180000000005,4810,48,10,5001900US4810
2520,1,4810,4810,Congressional District 10,30.608003000000000,-96.359751000000003,4810,48,10,5001900US4810
2521,1,4810,4810,Congressional District 10,30.513030000000001,-96.294832999999997,4810,48,10,5001900US4810
2522,1,4820,4820,Congressional District 20,29.509913000000001,-98.569158000000002,4820,48,20,5001900US4820
2523,1,4820,4820,Congressional District 20,29.553425000000001,-98.590891999999997,4820,48,20,5001900US4820
2524,1,4820,4820,Congressional District 20,29.508406999999998,-98.581018999999998,4820,48,20,5001900US4820
2525,1,4820,4820,Congressional District 20,29.591922000000000,-98.625310999999996,4820,48,20,5001900US4820
2526,1,4820,4820,Congressional District 20,29.515274999999999,-98.568678000000006,4820,48,20,5001900US4820
2527,1,4814,4814,Congressional District 14,29.250674000000000,-94.870895000000004,4814,48,14,5001900US4814
2528,1,4814,4814,Congressional District 14,29.306024000000001,-94.793361000000004,4814,48,14,5001900US4814
2529,1,4814,4814,Congressional District 14,30.090250999999999,-93.735701000000006,4814,48,14,5001900US4814
2530,1,4814,4814,Congressional District 14,29.969400000000000,-94.155299999999997,4814,48,14,5001900US4814
2531,1,4809,4809,Congressional District 9,29.677384000000000,-95.414651000000006,4809,48,09,5001900US4809
2532,1,4809,4809,Congressional District 9,29.542152000000002,-95.371881000000002,4809,48,09,5001900US4809
2533,1,4809,4809,Congressional District 9,29.705829000000001,-95.390174000000002,4809,48,09,5001900US4809
2534,1,4809,4809,Congressional District 9,29.707652000000000,-95.401214999999993,4809,48,09,5001900US4809
2535,1,4809,4809,Congressional District 9,29.678125000000001,-95.519228999999996,4809,48,09,5001900US4809
2536,1,4809,4809,Congressional District 9,29.687290000000001,-95.388435999999999,4809,48,09,5001900US4809
2537,1,4809,4809,Congressional District 9,29.680942999999999,-95.390204999999995,4809,48,09,5001900US4809
2538,1,4809,4809,Congressional District 9,29.697267000000000,-95.391046000000003,4809,48,09,5001900US4809
2539,1,4817,4817,Congressional District 17,31.569813000000000,-97.106747999999996,4817,48,17,5001900US4817
2540,1,4818,4818,Congressional District 18,29.703201000000000,-95.383171000000004,4818,48,18,5001900US4818
2541,1,4818,4818,Congressional District 18,29.810103999999999,-95.439457000000004,4818,48,18,5001900US4818
2542,1,4818,4818,Congressional District 18,29.760808000000001,-95.357414000000006,4818,48,18,5001900US4818
2543,1,4818,4818,Congressional District 18,29.765385999999999,-95.359373000000005,4818,48,18,5001900US4818
2544,1,4818,4818,Congressional District 18,29.723445000000002,-95.387495999999999,4818,48,18,5001900US4818
2545,1,4813,4813,Congressional District 13,33.877592000000000,-98.518593999999993,4813,48,13,5001900US4813
2546,1,4833,4833,Congressional District 33,32.917198999999997,-96.919741000000002,4833,48,33,5001900US4833
2547,1,4837,4837,Congressional District 37,30.383427999999999,-97.743523999999994,4837,48,37,5001900US4837
2548,1,4837,4837,Congressional District 37,30.271567000000001,-97.741885999999994,4837,48,37,5001900US4837
2549,1,4837,4837,Congressional District 37,30.319254999999998,-97.736149999999995,4837,48,37,5001900US4837
2550,1,4837,4837,Congressional District 37,30.355779999999999,-97.790599000000000,4837,48,37,5001900US4837
2551,1,4837,4837,Congressional District 37,30.300540000000002,-97.750767999999994,4837,48,37,5001900US4837
2552,1,4837,4837,Congressional District 37,30.335179000000000,-97.779280000000000,4837,48,37,5001900US4837
2553,1,4837,4837,Congressional District 37,30.254200000000001,-97.799904999999995,4837,48,37,5001900US4837
2554,1,4837,4837,Congressional District 37,30.294325000000001,-97.763572999999994,4837,48,37,5001900US4837
2555,1,4837,4837,Congressional District 37,30.448785000000001,-97.818678000000006,4837,48,37,5001900US4837
2556,1,4837,4837,Congressional District 37,30.233329999999999,-97.757801999999998,4837,48,37,5001900US4837
2557,1,4837,4837,Congressional District 37,30.313918000000001,-97.696990999999997,4837,48,37,5001900US4837
2558,1,4837,4837,Congressional District 37,30.310822000000002,-97.741140000000001,4837,48,37,5001900US4837
2559,1,4837,4837,Congressional District 37,30.302133000000001,-97.708228000000005,4837,48,37,5001900US4837
2560,1,4837,4837,Congressional District 37,30.341526000000002,-97.754891999999998,4837,48,37,5001900US4837
2561,1,4837,4837,Congressional District 37,30.376890000000000,-97.778433000000007,4837,48,37,5001900US4837
2562,1,4837,4837,Congressional District 37,30.345390999999999,-97.713023000000007,4837,48,37,5001900US4837
2563,1,4837,4837,Congressional District 37,30.310828000000001,-97.741214999999997,4837,48,37,5001900US4837
2564,1,4837,4837,Congressional District 37,30.440405999999999,-97.697652000000005,4837,48,37,5001900US4837
2565,1,4837,4837,Congressional District 37,30.307949000000001,-97.724524000000002,4837,48,37,5001900US4837
2566,1,4821,4821,Congressional District 21,30.187442999999998,-97.978425999999999,4821,48,21,5001900US4821
2567,1,4821,4821,Congressional District 21,29.539652000000000,-98.551913999999996,4821,48,21,5001900US4821
2568,1,4821,4821,Congressional District 21,30.082691000000001,-97.843934000000004,4821,48,21,5001900US4821
2569,1,4812,4812,Congressional District 12,32.751345999999998,-97.340906000000004,4812,48,12,5001900US4812
2570,1,4835,4835,Congressional District 35,29.429801000000001,-98.491311999999994,4835,48,35,5001900US4835
2571,1,4835,4835,Congressional District 35,29.426345000000001,-98.493716000000006,4835,48,35,5001900US4835
2572,1,4822,4822,Congressional District 22,29.582920000000001,-95.378946999999997,4822,48,22,5001900US4822
2573,1,4822,4822,Congressional District 22,29.544998000000000,-95.329533999999995,4822,48,22,5001900US4822
2574,1,4816,4816,Congressional District 16,31.878001000000001,-106.530282000000000,4816,48,16,5001900US4816
2575,1,4832,4832,Congressional District 32,32.940300000000001,-96.709000000000003,4832,48,32,5001900US4832
2576,1,4832,4832,Congressional District 32,32.817031000000000,-96.771493000000007,4832,48,32,5001900US4832
2577,1,4832,4832,Congressional District 32,32.878585000000001,-96.760386999999994,4832,48,32,5001900US4832
2578,1,4832,4832,Congressional District 32,32.964874000000002,-96.700710999999998,4832,48,32,5001900US4832
2579,1,4832,4832,Congressional District 32,32.820295000000002,-96.782940999999994,4832,48,32,5001900US4832
2580,1,4832,4832,Congressional District 32,32.982438999999999,-96.722116000000000,4832,48,32,5001900US4832
2581,1,5000,5000,Congressional District (at Large),44.261550999999997,-72.582199000000003,5000,50,00,5001900US5000
2582,1,5000,5000,Congressional District (at Large),44.341293999999998,-72.758536000000007,5000,50,00,5001900US5000
2583,1,5000,5000,Congressional District (at Large),42.990580999999999,-72.586634000000004,5000,50,00,5001900US5000
2584,1,5000,5000,Congressional District (at Large),44.138385000000000,-72.658976999999993,5000,50,00,5001900US5000
2585,1,5000,5000,Congressional District (at Large),43.650064999999998,-72.321988000000005,5000,50,00,5001900US5000
2586,1,5000,5000,Congressional District (at Large),43.732838999999998,-72.942522999999994,5000,50,00,5001900US5000
2587,1,5000,5000,Congressional District (at Large),44.305658000000001,-73.301162000000005,5000,50,00,5001900US5000
2588,1,5000,5000,Congressional District (at Large),44.622604000000003,-73.328654999999998,5000,50,00,5001900US5000
2589,1,5000,5000,Congressional District (at Large),44.467663999999999,-73.215393000000006,5000,50,00,5001900US5000
2590,1,5000,5000,Congressional District (at Large),44.438324999999999,-73.200463999999997,5000,50,00,5001900US5000
2591,1,4815,4815,Congressional District 15,26.289134000000001,-98.221456000000003,4815,48,15,5001900US4815
2592,1,4903,4903,Congressional District 3,40.600000000000001,-111.830237999999994,4903,49,03,5001900US4903
