tractid,inst_street_address,org_name,lat,lon
11001010700,1150 18TH ST NW STE 1000,Federation of American Scientists,38.9045,-77.04232
11001004703,475 K ST NW UNIT 1112,LISA FITZPATRICK & ASSOCIATES MD PC,38.90272,-77.01823
11001980000,2201 C Street NW,DEPT OF STATE,38.89448,-77.04837
11001010603,750 1ST ST NE STE 1050,Challenger Center for Space Science Education,38.89979,-77.00718
11001005802,14TH & CONSTITUTION AVE NW STE 4888,NATIONAL TELECOMMUNICATIONS & INFORMATION ADMINISTRATION,38.89616,-77.02192
11001010700,1602 L ST NW,American Association of Colleges for Teacher Education,38.90349,-77.03724
11001980000,,Bureau of Economic Analysis,38.89342,-77.03306
11001010700,1150 18TH ST NW,"US Ignite, Inc.",38.9045,-77.04232
11001010100,1350 I ST NW STE 1100,International Research And Exchanges Board Inc.,38.90103,-77.03132
11001002301,417 SHEPHERD ST NW,CURRENT SURGICAL INC.,38.94014,-77.01814
11001000201,,"Oakley, Madeleine",38.90867,-77.07443
11001003400,,"Plaisime, Marie",38.92178,-77.01974
11001980000,1401 Constitution Avenue NW,Department of Commerce Office of Secretary,38.89391,-77.03243
11001010800,,"Mazo-Vargas, Anyimilehidi",38.89934,-77.04853
11001002900,,"Venkatraman, Madhvi",38.9339,-77.03054
11001001600,1200 HEMLOCK ST NW,"Construkts, Inc.",38.981,-77.02806
11001010700,1140 19TH ST NW STE 900,Universities Research Association Inc,38.90507,-77.0437
11001000102,3030 K ST NW,"MAP-COLLECTIVE, INC.",38.9017,-77.06047
11001003200,2917 GEORGIA AVE NW,OMICSCRAFT LLC,38.92779,-77.02278
11001010800,1849 C STREET NW,"SECRETARY, OFFICE OF THE",38.8938,-77.04253
11001010700,1025 CONNECTICUT AVE NW STE 1200,Association of Research Libraries,38.90339,-77.03913
11001010800,1800 F STREET NW,GENERAL SERVICES ADMINISTRATION TRANSFORMATION TECHNOLOGY SERVIC,38.89721,-77.04186
11001010601,1200 1ST ST NE,District of Columbia Public Schools,38.90606,-77.00634
11001005900,200 CONSTITUTION AVE NW,Department of Labor,38.89384,-77.01439
11001005602,,"Montoya-Vega, Gabriel Jaime",38.89942,-77.05501
11001010700,1616 H ST NW,National Girls Collaborative,38.90003,-77.03884
11001004202,2000 FLORIDA AVE NW STE 300,Association of Science-Technology Centers,38.91465,-77.04519
11001006400,"2100 Second Street, SW","U.S. Coast Guard, Department of Homeland Security",38.86427,-77.01324
11001007202,80 M ST SE STE 100,MAGMA SPACE LLC,38.87701,-77.00635
11001010603,750 1ST ST NE,American Psychological Assoc,38.89979,-77.00718
11001010700,1752 N ST NW,American Society For Microbiology,38.90705,-77.04042
11001980000,950 PENNSYLVANIA AVE NW,Department of Justice,38.89247,-77.02472
11001004702,,GOVERNMENT PRINTING OFFICE,38.89973,-77.00994
11001008804,,"Evans, Taylor C",38.90528,-76.98159
11001005203,1 THOMAS CIR NW STE 700,"MARINE TECHNOLOGY SOCIETY, INC.",38.90573,-77.03189
11001004802,507 L ST NW,SEEDAI INC,38.90439,-77.0193
11001010800,2141 I ST NW APT 610,MEDIMINT,38.90096,-77.04821
11001010800,,"Jobe, Justus G D",38.89934,-77.04853
11001010300,7144 13TH PL NW,LATTICE THERAPEUTICS INC,38.97682,-77.03245
11001010300,7144 13TH PL NW STE 2260,X-COR THERAPEUTICS INC,38.97682,-77.03245
11001002002,,"Patel, Dhruvit",38.95155,-77.02766
11001010100,1100 13TH ST NW,Development Gateway,38.90409,-77.03009
11001005802,901 F ST NW STE 700,Thurgood Marshall College Fund,38.89771,-77.02434
11001010700,1616 RHODE ISLAND AVE NW,Center for Strategic and International Studies Inc,38.90649,-77.03778
11001010202,"1000 Independence Avenue, SW",Department of Energy,38.8865,-77.02505
11001000300,3740 W ST NW,ATLANTIC FISH CO LLC,38.91902,-77.07479
11001008100,819 D ST NE UNIT 11,GLOW THERAPEUTICS INC.,38.89457,-76.99413
12099007100,777 GLADES RD,Florida Atlantic University,26.36831,-80.10176
12099007100,3651 FAU BLVD STE 400,"PQSecure Technologies, LLC",26.3834,-80.09908
12099007100,,"Gonzalez, Jorge L",26.37676,-80.10377
12099007100,,"Fleurantin, Emmanuel T",26.37676,-80.10377
12011040802,1316 NE 4TH AVE,DIVERSE EMERGENT ENGINEERING PROSPECTIVE -DEEP- DESIGNS LLC,26.14299,-80.14023
12011042501,,"Reider, Kelsey",26.12244,-80.13732
12011042502,600 SE 3RD AVE,School Board of Broward County Florida,26.11431,-80.13946
12011042502,111 E LAS OLAS BLVD,Broward College,26.11948,-80.1416
12011042502,600 SE 3RD AVE FL 1,"BROWARD EDUCATION FOUNDATION, INC",26.11431,-80.13946
12086007503,1320 SOUTH DIXIE HIGHWAY STE 650,University of Miami,25.71348,-80.2774
12086980300,1251 MEMORIAL DR,University of Miami,25.72295,-80.27858
12086007503,1320 S DIXIE HWY STE 1200,University of Miami School of Medicine,25.71348,-80.2774
12086007403,,"Gammage, Benjamin",25.72132,-80.27116
12086004607,,"Drown, Melissa",25.69371,-80.16282
12086003707,245 NE 4TH ST BLDG 3000,Miami Dade College,25.77849,-80.18934
12086007605,6920 SW 44TH ST APT 107,CLAUDIUS LEGAL INTELLIGENCE INC,25.72945,-80.30635
12086007808,4985 SW 74TH CT,"BETA ANALYTIC, INC.",25.68706,-80.31541
12086007706,7120 SW 47TH ST,"AEROSENS, LLC",25.72627,-80.30899
12086008101,12900 SW 61ST AVE,PORTABLE SOLAR INC.,25.65121,-80.29212
12103024510,14025 58TH ST N,St. Petersburg College,27.89942,-82.712
12103020105,4200 54TH AVE S,Eckerd College,27.7101,-82.68751
12099001301,230 N CONGRESS AVE STE C3,NEPTUNYA OCEAN POWER LLC,26.79837,-80.08335
12011070304,833 SHOTGUN RD,Sustainable Road Engineering Inc,26.10776,-80.35076
12001001817,13709 PROGRESS BLVD N144,"Foundation for Applied Molecular Evolution, Inc.",29.7811,-82.47315
12001000902,1523 UNION RD RM 207,University of Florida,29.64923,-82.34199
12001000806,,Emberts                 Zachary        T,29.64225,-82.32891
12001001517,,Marchant                Daniel         B,29.61016,-82.3682
12001001517,,"Milligan, Patrick Devin",29.61016,-82.3682
12001001517,,Moore                   Jenna          M,29.61016,-82.3682
12001001517,,"Kollar, Leslie M",29.61016,-82.3682
12001000806,,"Hantak, Maggie",29.64225,-82.32891
12001000806,,"Chin, Diana W",29.64225,-82.32891
12001001517,,"Naranjo, Andre Alexander",29.61016,-82.3682
12001002222,10203 SW 49TH LN,"42BIO, LLC",29.60684,-82.45148
12001000301,902 NW 4TH ST,"Quick-Med Technologies, In",29.66033,-82.32908
12001002204,8722 NW 9TH PL,"SurfPlasma, Inc.",29.66143,-82.43551
12001000201,747 SW 2ND AVE STE 258,SILICON ASSURANCE LLC,29.64995,-82.33271
12001001517,,"Kutlu, Ethan",29.61567,-82.36592
12001000806,,"Paluh, Daniel J",29.64225,-82.32891
12001001517,,"Claunch, Natalie M",29.61016,-82.3682
12001001701,"3000 NW 83RD STREET, F40",Santa Fe College,29.68219,-82.43823
12001001517,,"Diaz, Renata Montserrat",29.61016,-82.3682
12001001517,,"Wijewardena, Niyomi",29.61016,-82.3682
12001001908,,"Tucker, Alexandria",29.79356,-82.25833
12001000201,747 SOUTHWEST 2ND AVENUE,HELIOS POMPANO INC,29.64995,-82.33271
12001000806,,"Roth, Jamila",29.64225,-82.32891
12001001517,,"Rubin, Juliette",29.61016,-82.3682
12001002204,2649 NW 136TH TER,RESONANCE SIGNATURES LLC,29.67742,-82.48686
12001000806,,"Belitz, Michael W",29.64225,-82.32891
12001001517,,"Gaynor, Michelle L",29.61016,-82.3682
12001000806,,"Bristol, Katie",29.64225,-82.32891
12001001517,,"ColÞ?©n-PiÕ©¢eiro, Zuania",29.61016,-82.3682
12001001803,3733 NW 53RD LANE,TREYSTA MEDICAL TECHNOLOGIES LLC,29.70379,-82.37967
12083001600,3001 SW COLLEGE RD,College of Central Florida,29.16464,-82.17544
12083002402,826 SE 36TH LN,NEXTGENEDU INC,29.15255,-82.12801
12097040807,663 CELEBRATION AVE,CURUVAR LLC,28.31942,-81.54045
12097042901,200 NEOCITY RD,"ICAMR, INC.",28.29181,-81.370590000000007
12095013505,6573 AUTUMN COVE DR,OCELAND LLC,28.50483,-81.29263
12095013507,7101 TPC DR STE 130,KISMET TECHNOLOGIES Inc.,28.46106,-81.29539
12095016802,6555 SANGER RD # 222,"SOARCE, INC.",28.36677,-81.28993
12095016802,8564 NORTHLAKE PKWY,"MICRO-GRX, INCORPORATED",28.42011,-81.26639
12033003607,1100 UNIVERSITY PKWY BLDG 20E 108,University of West Florida,30.54912,-87.21855
12033000801,40 S ALCANIZ ST,"Florida Institute for Human and Machine Cognition, Inc.",30.412960000000002,-87.20954
12033001201,4771 BAYOU BLVD,"INZIO, INC.",30.4707,-87.20939
12033001201,1000 COLLEGE BLVD,Pensacola Junior College,30.47862,-87.20246
12009062401,1519 CLEARLAKE RD,Eastern Florida State College,28.38377,-80.75885
12009066302,2116 ABALONE AVE,"NATURAL NIPPLE CORP., THE",28.1125,-80.58013
12009064901,150 W UNIVERSITY BLVD,Florida Institute of Technology,28.0646,-80.62311
12009064602,4183 PALLADIAN WAY,LIEBOLD TECHNOLOGIES LLC,28.10425,-80.69663
12009063109,1005 VIERA BLVD UNIT 101,"Center for the Advancement of Science in Space, Inc.",28.26162,-80.69248
12061050201,2002 CORDOVA AVE,IMPACT ALLIES INC,27.63881,-80.41196
12057011512,16704 TOBACCO RD,"FLORIDA ASSOCIATION FOR NANOBIOTECHNOLOGY, INC",28.11157,-82.55037
12103024001,925 BRIGHTWATERS BLVD NE,AALMV INC.,27.79352,-82.62072
12103028602,100 8TH AVE SE,Fish and Wildlife Research Institute,27.76156,-82.63352
12103021800,1975 3RD AVE S STE C,Loggerhead Instruments,27.76851,-82.65988
12057004902,1810 W KENNEDY BLVD,"Stereology Resource Center, Inc.",27.94443,-82.47859
12057005000,401 W KENNEDY BLVD,University of Tampa,27.9468,-82.467
12057002600,4115 N LOIS AVE,Hillsborough Community College,27.97673,-82.51278
12057005000,1001 W CLEVELAND ST,TD POLYMERS LLC,27.9434,-82.47
12031014415,1 UNF DR,University of North Florida,30.27293,-81.50928
12109020705,15 ARBOR CLUB DR,AMERICAN MAGNET CO LLC,30.21245,-81.38345
12109020500,,"Edgar, Allison",29.89218,-81.31393
12101032601,,"Defant, Colin",28.36472,-82.19592
12101031504,1652 MOUNTAIN ASH WAY,CHIBITRONICS INC.,28.18365,-82.71289
12101032200,33701 COUNTY ROAD 52,"Saint Leo University, Inc.",28.33603,-82.25674
12086001102,11300 NE 2ND AVE,Barry University,25.87883,-80.19727
12086000141,18851 NE 29TH AVE STE 700,"GREEN MAGIC HOMES, INC.",25.94986,-80.14158
12086000507,15800 NW 42ND AVE,Florida Memorial University,25.91817,-80.27046
12086000120,,"Wong, Juliet Marie",25.90039,-80.14844
12086000120,,"Rodriguez-Casariego, Javier A",25.90039,-80.14844
12086000120,13499 BISCAYNE BLVD,ENVONICS LLC,25.89969,-80.15992
12086000140,17105 N BAY RD APT B610,NEXUMA L.L.C.,25.93323,-80.12452
12127092500,1 AEROSPACE BLVD,Embry-Riddle Aeronautical University,29.18962,-81.05079
12127082000,640 DR MARY MCLEOD BETHUNE BLVD,Bethune-Cookman University,29.21146,-81.03311
12127092500,1 AEROSPACE BLVD,"Sensatek Propulsion Technology, Inc.",29.18962,-81.05079
12127092500,1511 AVIATION CENTER PKWY,"NOVINEER, INC.",29.18384,-81.04306
12127090402,421 N WOODLAND BLVD UNIT 8278,Stetson University,29.03535,-81.30011
12127080600,48 HERNANDEZ AVE,BOTELMOT RESEARCH LLC,29.29051,-81.05935
12115000900,5800 BAY SHORE RD,New College of Florida,27.38568,-82.55868
12115000700,1600 KEN THOMPSON PKWY,Mote Marine Laboratory,27.33287,-82.57744
12115002509,896 SENECA RD,VIAT SERVICES LLC,27.03048,-82.41168
12055960105,600 W COLLEGE DR,South Florida State College,27.56901,-81.50821
12105011606,4700 Research Way,Florida Polytechnic University,28.1507,-81.85128
12105010402,111 LAKE HOLLINGSWORTH DR,Florida Southern College,28.03176,-81.94598
12055961601,123 MAIN DR,"Archbold Expeditions, Inc.",27.18292,-81.35206
12011070204,3300 S UNIVERSITY DR,Nova Southeastern University,26.07803,-80.24377
12011100302,1010 S FEDERAL HWY FL 14,CRYPTO ASSET TECHNOLOGY LABS INC,25.97463,-80.14261
12011092000,1030 WATERSIDE LANE,"SMART FLIP, INC.",26.00015,-80.12718
12011070501,11141 MINNEAPOLIS DR,AI-NEOTECH LLC,26.04036,-80.29604
12011110327,13753 NW 18TH CT,"NOT SUSPICIOUS, LLC",26.02368,-80.33273
12011110301,20841 JOHNSON ST STE 109,CIRCULATECH LLC,26.01615,-80.42706
12057010900,4202 E FOWLER AVE,University of South Florida,28.05604,-82.41048
12057010900,3802 SPECTRUM BLVD STE 157,"Soil Culture Solutions, LLC",28.05597,-82.41515
12057010900,,"Smith, Cassandra Marie",28.06347,-82.41297
12057010900,12902 USF MAGNOLIA DR,H. Lee Moffitt Cancer Center and Research Institute Hospital Inc,28.06506,-82.42173
12057010211,17815 GREEN WILLOW DR,CL CHEMICAL COMPANY,28.130490000000002,-82.35712
12057010900,,"Gallant, Elisabeth",28.06347,-82.41297
12057000101,4775 E FOWLER AVE,Insurance Institute for Business & Home Safety,28.05321,-82.40523
12057010212,9408 AZALEA RIDGE CIR,EDVISION CORP.,28.13145,-82.32907
12057011008,15215 AMBERLY DR.,"CROSSMHV, L.L.C",28.09268,-82.40816
12057011204,14809 CARNATION DR,ACTUALIZATION AI LLC,28.08317,-82.46446
12101032106,2664 CYPRESS RIDGE BLVD STE 103,"Ultrasonic Technologies, Inc.",28.19318,-82.37818
12031017200,501 WEST STATE STREET,Florida State College at Jacksonville,30.33505,-81.66234
12031002802,1658 KINGS RD,Edward Waters College,30.34369,-81.68367
12031014800,2800 UNIVERSITY BLVD N,Jacksonville University,30.35658,-81.60848
12031017200,1225 W BEAVER ST STE 120,"ALLBEAMS, INC.",30.33643,-81.6743
12031010101,16258 TISONS BLUFF RD,STERILE GEEKS VR INC,30.53577,-81.61808
12031017200,40 E ADAMS ST,MYVILLAGE PROJECT INC,30.32717,-81.65676
12087971900,5901 COLLEGE RD,Florida Keys Community College,24.58307,-81.74417
12086008904,11200 SW 8TH ST,Florida International University,25.75676,-80.37775
12086020200,12400 SW 152ND ST,"Zoo Miami Foundation, Inc.",25.61333,-80.39857
12086019801,11140 SW 154TH CT,Space Balloon Technologies Corp.,25.60179,-80.44306
12086008904,,"Vera, Frank",25.7539,-80.37704
12079110301,325 NW TURNER DAVIS DR,North Florida Community College,30.47339,-83.4235
12073001300,874 TRADITIONS WAY,Florida State University,30.44181,-84.29724
12073000400,1700 LEE HALL DR #201,Florida Agricultural and Mechanical University,30.42578,-84.28287
12073002003,444 APPLEYARD DR,Tallahassee Community College,30.44212,-84.34105
12073002304,,"Holdridge, Erica Marie",30.46493,-84.38574
12073002303,,"Haney, Bobby Tyrell",30.50994,-84.36472
12073000502,,"Olsen, Kevin",30.44079,-84.28835
12073001902,1729 W PAUL DIRAC DR STE 213E,"PIERSICA, INC.",30.42562,-84.32495
12073002422,8117 VIBURNUM CT,INSILICOM LLC,30.58519,-84.25607
12073002304,,"Silver-Gorges, Ian Michael",30.46493,-84.38574
12073002303,,"Hogan, Michael P",30.50994,-84.36472
12073002303,,"Guerrera, Alexa G",30.50994,-84.36472
12095016515,3259 PROGRESS DR STE 151,LORAND TECHNOLOGIES INC,28.59002,-81.19793
12095016750,16914 DEER OAK LN,"SynMatter, LLC",28.53039,-81.13912
12095016515,3251 PROGRESS DR STE 127,"IDEM, LLC",28.5892,-81.19818
12095016406,2372 N FORSYTH RD,"Everix, Inc.",28.5788,-81.29489
12095016515,4000 CENTRAL FLORIDA BLVD,The University of Central Florida Board of Trustees,28.60233,-81.20374
12095016515,3259 PROGRESS DR STE 156,"SEGANA, LLC.",28.59002,-81.19793
12095016515,,Zavodny                 Emily,28.60134,-81.20093
12095016515,,"Adamo, Stephen",28.60134,-81.20093
12095016515,3251 PROGRESS DR STE 140A,"Capacitech Energy, Inc",28.5892,-81.19818
12095016515,3251 PROGRESS DR,USENCRYPTION INC.,28.5892,-81.19818
12095016512,2736 TALLY HO AVE,"Savengy Technologies., LLC",28.57786,-81.20629
12095018902,201 E PINE ST,"FLORIDAMAKES, INC.",28.54178,-81.37493
12095016515,3251 PROGRESS DR SUITE 124,UNKNOT.ID INC.,28.5892,-81.19818
12095014703,1800 S KIRKMAN RD,Valencia Community College,28.52164,-81.46483
12095016515,3259 PROGRESS DR STE 131,SPACE DOMAIN AWARENESS INC.,28.59002,-81.19793
12095016746,,"Reyes, Justin",28.53741,-81.17475
12095016724,,"Phillips, Katrina",28.5417,-81.24087
12095016515,,"Pena, Jessica",28.60134,-81.20093
12095016515,3251 PROGRESS DR RM 138A,CONNECTED WISE LLC,28.5892,-81.19818
12095016515,,"Forer, Joshua",28.60134,-81.20093
12095016503,4421 CALM WATER CT,CRYPTO TUTORS LLC,28.60954,-81.22218
12095016515,,"Marante Valdes, Carlos Antonio",28.60134,-81.20093
12095016753,3139 CAMBRIA CT,TAU OPTICS INC.,28.50554,-81.2286
12095016001,1000 HOLT AVE,Rollins College,28.59261,-81.3472
12095016100,1781 LAKE BERRY DR,D3D TECHNOLOGIES INC,28.58319,-81.3316
12117020803,171 FRANKLIN RD,PRAG LLC,28.74614,-81.31908
12117020803,100 WELDON BLVD,Seminole State College of Florida,28.74396,-81.30664
12117021306,689 GAINER WAY,QLEDCures LLC,28.70092,-81.2575
12099005000,4200 S CONGRESS AVE,Palm Beach State College,26.61339,-80.08562
12099007721,15355 TAKE OFF PL,"OBJECTIVE ED, INC.",26.64824,-80.28948
12099003700,924 LYTLE ST,ENGINEERING TECHNOLOGIES LLC,26.65592,-80.06521
12111380700,3209 VIRGINIA AVE,Indian River State College,27.42255,-80.35821
12099000405,205 E RIVER PARK DR,PANDA INDUSTRIES INC.,26.90072,-80.07038
12099000902,10455 RIVERSIDE DR STE 110,"SENTIRE MEDICAL SYSTEMS, INC.",26.82947,-80.09651
12085001703,8502 SW KANSAS AVE,"SUBSEA DATA SYSTEMS, INC.",27.10138,-80.26847
12069030302,9501 US HIGHWAY 441,Lake-Sumter State College,28.82905,-81.79579
12095014814,2046 DOWN HOLLOW LN,"SOLVE TECHNOLOGY AND RESEARCH, INC.",28.51558,-81.53605
12086000715,,"Hernandez, Damian",25.86412,-80.3046
12086003100,1951 NW 7TH AVE,NanoSUR LLC,25.79475,-80.20651
12086002800,360 NW 27TH ST,"Tradepal, Inc.",25.80188,-80.2017
12086003100,1951 NW 7TH AVE,IQ BIOTECH LLC,25.79475,-80.20651
12021011108,195 BASIK DR,"WAVEARRAY ANTIFOULING SYSTEMS, LLC",26.02738,-81.63976
12021011209,3255 ATLANTIC CIR,REVIVE BIOTECHNOLOGY INC.,26.29087,-81.7126
12071040139,10501 FGCU BLVD S,Florida Gulf Coast University,26.4591,-81.77369
12021010215,6101 PELICAN BAY BLVD,VIANAIR INC.,26.22236,-81.81145
12071080203,3075 SANIBEL CAPTIVA RD,SHELL MUSEUM EDUCATIONAL FOUNDATION,26.43815,-82.09271
13067030278,1000 CHASTAIN RD NW,Kennesaw State University Research and Service Foundation,34.03203,-84.5834
13067030405,866 BONNIE GLEN DR SE,RotoYe LLC,33.93383,-84.48176
13067030414,1705 ENTERPRISE WAY SE STE 102,"Strados Labs, Inc.",33.91357,-84.49206
13067030358,2998 NESTLE CREEK DR,"BLOCKALYTICS, LLC",33.98768,-84.46458
13067030409,3031 TUSCANY PARK DR,"MATMERIZE, INC.",33.97393,-84.46279
13057090202,7300 REINHARDT CIR,Reinhardt College,34.32051,-84.55095
13127000405,1131 CHAPEL CROSSING RD,FEDERAL LAW ENFORCEMENT TRAINING CENTER,31.22838,-81.4629
13051010102,3219 COLLEGE ST,Savannah State University,32.02269,-81.05626
13051004001,5407 REYNOLDS ST,UNLAB LLC,32.02576,-81.10262
13245011000,AUGUSTA UNIVERSITY 1120 15TH STREET,"AUGUSTA UNIVERSITY RESEARCH INSTITUTE, INC.",33.47091,-81.98988
13245010208,805 BURLINGTON DR,SHAMRCK SOCIAL IMPACT CORP,33.44869,-82.10484
13175950201,1908 CLAXTON DAIRY RD APT B2,"NextGen Battery Technologies, LLC",32.56263,-82.94442
13031110301,261 FOREST DR STE 3000,"Georgia Southern University Research and Service Foundation, Inc",32.45983,-81.80199
13095010702,504 COLLEGE DR,Albany State University,31.57344,-84.14257
13215001000,4225 UNIVERSITY AVE,Columbus State University,32.4989,-84.9445
13225040400,1005 STATE UNIVERSITY DR,Fort Valley State University,32.53432,-83.89933
13021013603,100 UNIVERSITY PKWY,Middle Georgia State University,32.80872,-83.73411
13021010500,1501 MERCER UNIVERSITY DR,Mercer University,32.82906,-83.64933
13045910504,1601 MAPLE ST,University of West Georgia,33.57125,-85.0969
13145120198,2010 PIEDMONT LAKE RD,"Medical Innovation Through Technology, Inc.",32.79732,-85.00222
13313000802,650 COLLEGE DR,Dalton State College,34.77325,-85.0032
13067030258,,"Barrows, John K",34.02343,-84.61549
13115000300,2277 MARTHA BERRY HWY NW,Berry College,34.28942,-85.19317
13089021808,3076 RANLO DR,"ATHERAXON, INC.",33.87886,-84.22906
13089022005,495 N INDIAN CREEK DR,Georgia Piedmont Technical College,33.79005,-84.23479
13135050222,3310 OAK HAMPTON WAY,DIGI-CLONE LTD,33.97368,-84.12758
13089023317,,"Jackson, India",33.71233,-84.10519
13135050439,1 MECA WAY,WEAV3D Inc.,33.94008,-84.15169
13135050308,5051 PEACHTREE CORNERS CIR STE 200,Search Technology Inc,33.97715,-84.21197
13135050308,3930 E JONES BRIDGE RD STE 200,SOLOPULSE CORP.,33.98334,-84.21578
13135050449,1365 COMMERCIAL CT,"Earth Mapping International, Inc.",33.89789,-84.19423
13089021912,5545 BAHIA MAR CIR,SEQUEGENICS LLC,33.84109,-84.16275
13089021821,2715 HENDERSON RD,"TQIntelligence, Inc.",33.86339,-84.23152
13089021822,4190 TUCKERSHAM LN,"ARTIMATIC TECHNOLOGIES, INC.",33.88047,-84.21693
13121001002,926 DALNEY ST NW,Georgia Tech Research Corporation,33.77985,-84.40016
13121004300,720 WESTVIEW DR SW,Morehouse School of Medicine,33.74322,-84.41211
