"FIPS","state_name","state","name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"37055","North Carolina","NC","Dare County",212162.941680112,530766.490629693,2.05798053429708
"37057","North Carolina","NC","Davidson County",3060416.8328005,7656222.56811795,29.6860432781649
"37059","North Carolina","NC","Davie County",1144237.29483466,2862530.1318771,11.0991017598962
"37061","North Carolina","NC","Duplin County",489732.550050243,1225160.36438264,4.75040573548736
"37063","North Carolina","NC","Durham County",100607493.695399,251689036.44006,975.89268884537
"37065","North Carolina","NC","Edgecombe County",519008.899479939,1298400.79516756,5.03438632495541
"37067","North Carolina","NC","Forsyth County",15170270.1390508,37951354.6515046,147.151620348793
"37069","North Carolina","NC","Franklin County",3098642.3989047,7751851.18927484,30.0568312693756
"37071","North Carolina","NC","Gaston County",1521304.29582008,3805835.91025875,14.7566516694548
"37073","North Carolina","NC","Gates County",32878.860748732,82252.8071929666,0.3189249492627
"37075","North Carolina","NC","Graham County",27646.1452101031,69162.1607261154,0.268167608538
"37077","North Carolina","NC","Granville County",5343403.93438319,13367554.822772,51.8310181635169
"37079","North Carolina","NC","Greene County",204082.836150567,510552.549298223,1.9796035106605
"37081","North Carolina","NC","Guilford County",9340147.42667342,23366178.9960189,90.5994300387321
"37083","North Carolina","NC","Halifax County",396589.661674344,992145.47686789,3.84691971824113
"37085","North Carolina","NC","Harnett County",2683665.00678502,6713705.26067003,26.0315505658147
"37087","North Carolina","NC","Haywood County",148586.690386967,371718.244413672,1.44129089675358
"37089","North Carolina","NC","Henderson County",561426.630713466,1404516.92538807,5.44583831792062
"37091","North Carolina","NC","Hertford County",162958.001185166,407670.848283623,1.58069261149611
"37093","North Carolina","NC","Hoke County",310452.444889164,776656.627101605,3.0113887154249
"37095","North Carolina","NC","Hyde County",17216.1267654644,43069.4593182955,0.166996429625005
"37097","North Carolina","NC","Iredell County",1679102.85464534,4200599.41905468,16.2872976900598
"37099","North Carolina","NC","Jackson County",159667.919222712,399440.074128311,1.54877881646031
"37101","North Carolina","NC","Johnston County",6226945.65537626,15577904.7305493,60.4013728571497
"37103","North Carolina","NC","Jones County",47174.6390780181,118016.4520339,0.457593999056775
"37105","North Carolina","NC","Lee County",1232506.61184456,3083352.84129385,11.9553141348923
"37107","North Carolina","NC","Lenoir County",269380.12790003,673906.309926884,2.61298724063029
"37109","North Carolina","NC","Lincoln County",492155.313749229,1231221.37473606,4.77390654336752
"37111","North Carolina","NC","McDowell County",128306.1254001,320982.502248592,1.24456941638097
"37113","North Carolina","NC","Macon County",217871.406461789,545047.315523338,2.11335264267936
"37115","North Carolina","NC","Madison County",114707.354609698,286962.556106528,1.11266133971407
"37117","North Carolina","NC","Martin County",199812.822913487,499870.288188719,1.93818438226082
"37119","North Carolina","NC","Mecklenburg County",9588519.96969032,23987530.7833853,93.0086437059961
"37121","North Carolina","NC","Mitchell County",47807.2028138848,119598.932138705,0.463729867294683
"37123","North Carolina","NC","Montgomery County",98985.8786112814,247632.253759101,0.96016302252943
"37125","North Carolina","NC","Moore County",548559.366290642,1372326.98341412,5.32102585301923
"37127","North Carolina","NC","Nash County",516319.45627526,1291672.63463118,5.00829872587002
"37129","North Carolina","NC","New Hanover County",1666814.28967704,4169857.20530401,16.1680986098673
"37131","North Carolina","NC","Northampton County",67669.4225015997,169288.102906611,0.656393398265517
"37133","North Carolina","NC","Onslow County",1188038.61344077,2972107.57258102,11.5239745503755
"37135","North Carolina","NC","Orange County",64520324.5698439,161410027.477174,625.847148327486
"37137","North Carolina","NC","Pamlico County",183721.767464194,459615.411612648,1.78210114440268
"37139","North Carolina","NC","Pasquotank County",255466.84214723,639099.543987167,2.47802836882813
"37141","North Carolina","NC","Pender County",368902.524500264,922880.766843147,3.57835448765256
"37143","North Carolina","NC","Perquimans County",49160.5823250204,122984.671834465,0.476857648552698
"37145","North Carolina","NC","Person County",4626698.82106729,11574578.8449757,44.8789785643527
"37147","North Carolina","NC","Pitt County",2206797.31830002,5520728.82704999,21.4059339875101
"37149","North Carolina","NC","Polk County",66476.0770006088,166302.719131981,0.644817946905905
"37151","North Carolina","NC","Randolph County",1452653.99833148,3634093.95951955,14.0907437838153
"37153","North Carolina","NC","Richmond County",336978.746549158,843017.283349894,3.26869384152684
"37155","North Carolina","NC","Robeson County",1067104.27013217,2669567.00406226,10.3509114202821
"37157","North Carolina","NC","Rockingham County",1704658.52322303,4264531.84956899,16.5351876752634
"37159","North Carolina","NC","Rowan County",1102782.43562087,2758822.81159672,10.6969896255225
"37161","North Carolina","NC","Rutherford County",211285.567468997,528571.569936595,2.04947000444927
"37163","North Carolina","NC","Sampson County",289830.200106118,725066.107071451,2.81135294102934
"37165","North Carolina","NC","Scotland County",238469.141129738,596576.518776525,2.31315066895846
"37167","North Carolina","NC","Stanly County",312586.550312488,781995.503142828,3.03208953803113
"37169","North Carolina","NC","Stokes County",994962.604903387,2489090.7239992,9.65113726756286
"37171","North Carolina","NC","Surry County",927539.002236716,2320417.58678867,8.99712832169615
"37173","North Carolina","NC","Swain County",30040.9571772505,75153.2444349625,0.291397284619329
"37175","North Carolina","NC","Transylvania County",118236.491172792,295791.371420422,1.14689396437608
"37177","North Carolina","NC","Tyrrell County",29238.7674836504,73146.4123033955,0.283616044591408
"37179","North Carolina","NC","Union County",1344471.89155212,3363455.56852861,13.0413773480555
"37181","North Carolina","NC","Vance County",1414157.29568501,3537787.03804366,13.7173257681446
"37183","North Carolina","NC","Wake County",93319212.5978675,233455996.540509,905.196362199315
"37185","North Carolina","NC","Warren County",559912.498021176,1400729.03062629,5.43115123080541
"37187","North Carolina","NC","Washington County",49600.6935276032,124085.694834202,0.481126727217751
"37189","North Carolina","NC","Watauga County",207345.211007856,518714.008789733,2.0112485467762
"37191","North Carolina","NC","Wayne County",757759.71040863,1895681.96523485,7.35026919096371
"37193","North Carolina","NC","Wilkes County",880077.711133683,2201684.01946524,8.53675379799672
"37195","North Carolina","NC","Wilson County",523812.984819638,1310419.14057815,5.08098595275049
"37197","North Carolina","NC","Yadkin County",612156.954303623,1531428.60754722,5.93792245674514
"37199","North Carolina","NC","Yancey County",109663.970219991,274345.55800015,1.06374051113391
"38001","North Dakota","ND","Adams County",41.6158694572391,153.719862301381,0.00030795743398357
"38003","North Dakota","ND","Barnes County",10580.1817565049,39080.8627560849,0.0782933449981359
"38005","North Dakota","ND","Benson County",4598.40325494056,16985.4895349957,0.0340281840865601
"38007","North Dakota","ND","Billings County",0,0,0
"38009","North Dakota","ND","Bottineau County",7092.52221293498,26198.2160209847,0.0524846643757189
"38011","North Dakota","ND","Bowman County",1960.21426866359,7240.60007372388,0.0145055855881106
"38013","North Dakota","ND","Burke County",1986.05653786612,7336.05572838584,0.0146968183802093
"38015","North Dakota","ND","Burleigh County",92145.3768016732,340364.741104745,0.681875788332382
"38017","North Dakota","ND","Cass County",1237408.14807922,4570713.35079981,9.15682029578624
"38019","North Dakota","ND","Cavalier County",2585.70748539832,9551.03434797849,0.0191342353919476
"38021","North Dakota","ND","Dickey County",1963.35112304281,7252.18692339259,0.0145287983105168
"38023","North Dakota","ND","Divide County",1928.33535703595,7122.84639058254,0.014269681642066
"38025","North Dakota","ND","Dunn County",2152.22301782261,7949.83813281843,0.0159264503318873
"38027","North Dakota","ND","Eddy County",4880.75447500163,18028.4327976137,0.0361175831150121
"38029","North Dakota","ND","Emmons County",4703.14273464077,17372.3741202999,0.0348032562363417
"38031","North Dakota","ND","Foster County",10.7078611577793,39.5524823627063,0.0000792381725675668
"38033","North Dakota","ND","Golden Valley County",979.643473656812,3618.58737637827,0.00724936170506041
"38035","North Dakota","ND","Grand Forks County",2671451.93976342,9867755.49041798,19.7687443542493
"38037","North Dakota","ND","Grant County",2070.72034468992,7648.78519665369,0.0153233305507054
"38039","North Dakota","ND","Griggs County",264.803286314584,978.125057583056,0.00195954431872792
"38041","North Dakota","ND","Hettinger County",1944.77084184885,7183.55545410198,0.0143913042296815
"38043","North Dakota","ND","Kidder County",996.21474939944,3679.79802170511,0.00737198914555586
"38045","North Dakota","ND","LaMoure County",3768.54710344895,13920.1835591511,0.0278872485655222
"38047","North Dakota","ND","Logan County",1941.82405403119,7172.67066847886,0.0143694979998308
"38049","North Dakota","ND","McHenry County",8766.89440441001,32382.9783741843,0.064875018592634
"38051","North Dakota","ND","McIntosh County",4250.97028767282,15702.1486224087,0.0314571801287789
"38053","North Dakota","ND","McKenzie County",1010.80484244844,3733.69061421147,0.00747995583411848
"38055","North Dakota","ND","McLean County",7342.71168328586,27122.3608588358,0.0543360664563154
"38057","North Dakota","ND","Mercer County",4212.12600135669,15558.666378217,0.0311697324100395
"38059","North Dakota","ND","Morton County",14288.8944918082,52780.0313285928,0.10573781923938
"38061","North Dakota","ND","Mountrail County",5656.24408584966,20892.9207381624,0.0418562062352875
"38063","North Dakota","ND","Nelson County",6621.36337652924,24457.8589793329,0.0489980889863164
"38065","North Dakota","ND","Oliver County",129.580172600897,478.640637549727,0.000958893277246641
"38067","North Dakota","ND","Pembina County",11835.8923973042,43719.1814866932,0.0875856037400514
"38069","North Dakota","ND","Pierce County",9048.65599635034,33423.7436802989,0.0669600543729925
"38071","North Dakota","ND","Ramsey County",20851.7213847626,77021.6694212284,0.154302738247243
"38073","North Dakota","ND","Ransom County",10967.3479574148,40510.9694886327,0.0811583748848695
"38075","North Dakota","ND","Renville County",1057.2564433968,3905.27260431736,0.00782369768113632
"38077","North Dakota","ND","Richland County",18391.0900486515,67932.6388399951,0.136094066360021
"38079","North Dakota","ND","Rolette County",12147.8639450671,44871.5357205349,0.0898941931934965
"38081","North Dakota","ND","Sargent County",3048.33057373308,11259.8622149375,0.0225576462456248
"38083","North Dakota","ND","Sheridan County",1959.28694731362,7237.17475275654,0.0144987234101208
"38085","North Dakota","ND","Sioux County",68.4454584450634,252.822458945402,0.000506496392493469
"38087","North Dakota","ND","Slope County",979.643473656812,3618.58737637827,0.00724936170506041
"38089","North Dakota","ND","Stark County",9312.40473420876,34397.9734679864,0.0689117950331448
"38091","North Dakota","ND","Steele County",981.44323076517,3625.23528301776,0.00726267990766226
"38093","North Dakota","ND","Stutsman County",13476.9628302636,49780.9344735097,0.0997295249439509
"38095","North Dakota","ND","Towner County",17.3939744674552,64.2495133439016,0.000128715411059169
"38097","North Dakota","ND","Traill County",50797.892201886,187636.23339644,0.375904402293956
"38099","North Dakota","ND","Walsh County",19461.9629183973,71888.2075263287,0.14401852559614
"38101","North Dakota","ND","Ward County",70649.1503055087,260962.411654798,0.522803712260765
"38103","North Dakota","ND","Wells County",1048.4500271197,3872.74364084405,0.00775853020068576
"38105","North Dakota","ND","Williams County",15274.4188470173,56420.3413870686,0.113030699467928
"39001","Ohio","OH","Adams County",45005.5220577107,117373.472472461,0.445554668371336
"39003","Ohio","OH","Allen County",252780.864778793,659247.277159303,2.50253056131006
"39005","Ohio","OH","Ashland County",156255.64632488,407511.500012425,1.54693089861631
"39007","Ohio","OH","Ashtabula County",414954.415974921,1082192.55091197,4.10804871815171
"39009","Ohio","OH","Athens County",967954.918883868,2524406.44684699,9.5827536969503
"39011","Ohio","OH","Auglaize County",53632.7038133935,139872.9843994,0.530963767752596
"39013","Ohio","OH","Belmont County",158752.408714817,414023.004784434,1.57164884627669
"39015","Ohio","OH","Brown County",259619.437764858,677082.134337528,2.57023243387209
"39017","Ohio","OH","Butler County",5276394.19407721,13760727.1369552,52.2363025213644
"39019","Ohio","OH","Carroll County",39298.7941545845,102490.443905734,0.389058062130387
"39021","Ohio","OH","Champaign County",87596.3508651821,228449.474795083,0.867203873565303
"39023","Ohio","OH","Clark County",443864.964219672,1157590.66393058,4.39426314577475
"39025","Ohio","OH","Clermont County",4015141.68781522,10471406.6368012,39.7499027093707
