"GEOID","rep_name","pol_party","state_name","state","org_name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"2101","James Comer","Republican","Kentucky","KY","Vanderbilt University Medical Center",304010.103914301,794709.212868455,2.61448689366299
"2101","James Comer","Republican","Kentucky","KY","University of Louisville",129417.483884815,338308.712195006,1.11299036140941
"2101","James Comer","Republican","Kentucky","KY","Vanderbilt University",92511.7201568249,241833.792233636,0.795600793348694
"2101","James Comer","Republican","Kentucky","KY","Murray State University",26789.2385507554,70029.4312850126,0.230387451536496
"2102","Brett Guthrie","Republican","Kentucky","KY","University of Kentucky",1179798.93231217,3084098.41899581,10.1462708178847
"2102","Brett Guthrie","Republican","Kentucky","KY","University of Louisville",1128576.12290951,2950197.47946397,9.7057546570218
"2102","Brett Guthrie","Republican","Kentucky","KY","Vanderbilt University Medical Center",222682.560192004,582111.843820843,1.91507001765123
"2102","Brett Guthrie","Republican","Kentucky","KY","Behavr, LLC",81220.0471035274,212316.363409351,0.698492405090336
"2102","Brett Guthrie","Republican","Kentucky","KY","Vanderbilt University",67763.3618983112,177139.401954574,0.582764912325476
"2103","Morgan McGarvey","Democrat","Kentucky","KY","University of Louisville",10236505.4995344,26759127.8161985,88.0339472959955
"2103","Morgan McGarvey","Democrat","Kentucky","KY","University of Kentucky",1356768.77215899,3546713.18184519,11.6682114405674
"2103","Morgan McGarvey","Democrat","Kentucky","KY","Therapyx, Inc.",386624.825343025,1010671.37791701,3.32497349795002
"2103","Morgan McGarvey","Democrat","Kentucky","KY","Uswm, LLC",203292.666401442,531424.952058047,1.7483169310524
"2103","Morgan McGarvey","Democrat","Kentucky","KY","Xleratehealth, LLC",121762.861362222,318298.854096838,1.04716060771511
"2104","Thomas Massie","Republican","Kentucky","KY","Cincinnati Children's Hospital Medical Center",4900095.14946074,12809280.7083354,42.1408182853624
"2104","Thomas Massie","Republican","Kentucky","KY","University of Cincinnati",1797107.7502478,4697798.09042737,15.4551266521311
"2104","Thomas Massie","Republican","Kentucky","KY","University of Kentucky",1622223.53192923,4240635.32611924,13.9511223745914
"2104","Thomas Massie","Republican","Kentucky","KY","University of Louisville",1020032.42674805,2666454.68859074,8.77227887003327
"2104","Thomas Massie","Republican","Kentucky","KY","Northern Kentucky University",94327.2733497855,246579.808337447,0.811214550808155
"2105","Harold Rogers","Republican","Kentucky","KY","University of Kentucky",1681213.47854484,4394840.24706903,14.4584359154856
"2105","Harold Rogers","Republican","Kentucky","KY","Marshall University",75621.002881761,197679.968207334,0.650340624783144
"2105","Harold Rogers","Republican","Kentucky","KY","University of Louisville",48705.5046878334,127320.483084142,0.418867340315368
"2105","Harold Rogers","Republican","Kentucky","KY","Cincinnati Children's Hospital Medical Center",26368.2250195197,68928.8647982172,0.226766735167869
"2105","Harold Rogers","Republican","Kentucky","KY","Morehead State University",24315.6060270101,63563.1377948937,0.209114211832287
"2106","Andy Barr","Republican","Kentucky","KY","University of Kentucky",23173217.3621649,60576833.1131094,199.289669314618
"2106","Andy Barr","Republican","Kentucky","KY","Naprogenix, Inc",253953.23531492,663856.145384595,2.18399782370832
"2106","Andy Barr","Republican","Kentucky","KY","Washington University",206965.276601008,541025.478893473,1.77990137876867
"2106","Andy Barr","Republican","Kentucky","KY","University of Louisville",200388.362144229,523832.844689041,1.72333991444037
"2106","Andy Barr","Republican","Kentucky","KY","Duke University",110131.143591363,287892.518402833,0.947127834885724
"2201","Steve Scalise","Republican","Louisiana","LA","Tulane University of Louisiana",8488134.54750142,23485392.7420134,83.183718565514
"2201","Steve Scalise","Republican","Louisiana","LA","LSU Health Scienes Center",2016116.28699882,5578290.7950811,19.7579396125884
"2201","Steve Scalise","Republican","Louisiana","LA","Xavier University of Louisiana",722427.056252271,1998847.10222171,7.07978515127226
"2201","Steve Scalise","Republican","Louisiana","LA","LSU Pennington Biomedical Research Center",332313.632637035,919461.883212406,3.25667359984294
"2201","Steve Scalise","Republican","Louisiana","LA","Louisiana State University A&M College Baton Rouge",129611.95580818,358616.804337959,1.27019716692016
"2202","Troy A. Carter","Democrat","Louisiana","LA","Tulane University of Louisiana",9137635.4971058,25282464.266081,89.5488278716368
"2202","Troy A. Carter","Democrat","Louisiana","LA","LSU Health Scienes Center",2344810.12715407,6487737.25645925,22.9791392461099
"2202","Troy A. Carter","Democrat","Louisiana","LA","Xavier University of Louisiana",1062862.81506142,2940781.68800318,10.4160555876019
"2202","Troy A. Carter","Democrat","Louisiana","LA","LSU Pennington Biomedical Research Center",499738.821599205,1382702.22131942,4.89744045167221
"2202","Troy A. Carter","Democrat","Louisiana","LA","Louisiana State University A&M College Baton Rouge",219170.216939526,606411.05455759,2.14786812600735
"2203","Clay Higgins","Republican","Louisiana","LA","University of Louisiana at Lafayette",713128.499042116,1973119.39175807,6.98865929061273
"2203","Clay Higgins","Republican","Louisiana","LA","LSU Pennington Biomedical Research Center",272700.118385353,754520.247674302,2.67246116017646
"2203","Clay Higgins","Republican","Louisiana","LA","Tulane University of Louisiana",265254.20460942,733918.52318792,2.59949120517231
"2203","Clay Higgins","Republican","Louisiana","LA","LSU Health Scienes Center",119119.666877971,329586.217592469,1.16737273540412
"2203","Clay Higgins","Republican","Louisiana","LA","Ragin' Cajun Facilities, Inc.",97356.9058425211,269371.92819733,0.954097677256707
"2204","Mike Johnson","Republican","Louisiana","LA","Louisiana State University Hsc Shreveport",1693623.4932249,4686001.69718042,16.597510233604
"2204","Mike Johnson","Republican","Louisiana","LA","LSU Pennington Biomedical Research Center",124300.519077975,343920.85707945,1.21814508696416
"2204","Mike Johnson","Republican","Louisiana","LA","Oleolive, Inc.",87681.4541618302,242601.407371374,0.859278250785936
"2204","Mike Johnson","Republican","Louisiana","LA","LSU Health Scienes Center",83447.467171199,230886.601628949,0.81778517827775
"2204","Mike Johnson","Republican","Louisiana","LA","Tulane University of Louisiana",79328.3602570227,219489.651794518,0.777417930518822
"2205","Julia Letlow","Republican","Louisiana","LA","LSU Pennington Biomedical Research Center",1960904.10708724,5425526.99025336,19.2168602494549
"2205","Julia Letlow","Republican","Louisiana","LA","Louisiana State University A&M College Baton Rouge",1643551.60628983,4547460.31056328,16.1068057416404
"2205","Julia Letlow","Republican","Louisiana","LA","Tulane University of Louisiana",466054.116510008,1289501.70429279,4.56733034179808
"2205","Julia Letlow","Republican","Louisiana","LA","LSU Health Scienes Center",233780.308792596,646834.983189499,2.29104702616744
"2205","Julia Letlow","Republican","Louisiana","LA","Louisiana State University Agricultural Center",163685.047446861,452891.928582378,1.60411346497924
"2206","Cleo Fields","Democrat","Louisiana","LA","LSU Pennington Biomedical Research Center",1792210.54548141,4958777.25564553,17.5636633457179
"2206","Cleo Fields","Democrat","Louisiana","LA","Louisiana State University A&M College Baton Rouge",1455434.25376268,4026967.86537833,14.2632556868743
"2206","Cleo Fields","Democrat","Louisiana","LA","Louisiana State University Hsc Shreveport",1066091.41994578,2949714.75254094,10.4476959154686
"2206","Cleo Fields","Democrat","Louisiana","LA","University of Louisiana at Lafayette",235041.427916165,650324.310290259,2.30340599357842
"2206","Cleo Fields","Democrat","Louisiana","LA","LSU Health Scienes Center",217855.219637787,602772.654634356,2.13498115245031
"2301","Chellie Pingree","Democrat","Maine","ME","Mainehealth",2951123.13298672,6878594.56765983,27.4454451367765
"2301","Chellie Pingree","Democrat","Maine","ME","University of New England",766607.717725474,1786839.60141499,7.12945177484691
"2301","Chellie Pingree","Democrat","Maine","ME","Jackson Laboratory",419254.409348163,977214.76626122,3.89906600693791
"2301","Chellie Pingree","Democrat","Maine","ME","National Partnership/Environmntl/Tech/Ed",400156.687226798,932701.0398869,3.72145719120922
"2301","Chellie Pingree","Democrat","Maine","ME","Massachusetts General Hospital",256437.443284978,597714.539460581,2.3848682225503
"2302","Jared F. Golden","Democrat","Maine","ME","Jackson Laboratory",15008501.5961847,34982409.3729858,139.579064844518
"2302","Jared F. Golden","Democrat","Maine","ME","Mount Desert Island Biological Lab",1542099.16817392,3594385.75856996,14.3415222640174
"2302","Jared F. Golden","Democrat","Maine","ME","University of Maine Orono",533677.855706514,1243917.46251128,4.96320405807058
"2302","Jared F. Golden","Democrat","Maine","ME","Mainehealth",262219.225196782,611190.945512698,2.43863879433007
"2302","Jared F. Golden","Democrat","Maine","ME","Wabanaki Health and Wellness",229598.109944896,535156.359339557,2.13526242248753
"2401","Andy Harris","Republican","Maryland","MD","Johns Hopkins University",13602000.628308,29787159.1820032,114.256805277787
"2401","Andy Harris","Republican","Maryland","MD","University of Maryland Baltimore",3115325.08921624,6822282.02100266,26.1687307494164
"2401","Andy Harris","Republican","Maryland","MD","University of Delaware",734373.184877511,1608211.28852294,6.16873475297109
"2401","Andy Harris","Republican","Maryland","MD","Westat, Inc.",358717.0315731,785558.0669895,3.01322306521404
"2401","Andy Harris","Republican","Maryland","MD","University of Maryland, College Park",339980.999640456,744527.840564185,2.85584039697983
"2402","Johnny Olszewski, Jr.","Democrat","Maryland","MD","Johns Hopkins University",49076018.2669353,107472070.328668,412.238553442257
"2402","Johnny Olszewski, Jr.","Democrat","Maryland","MD","University of Maryland Baltimore",11420199.398753,25009210.5328177,95.9296749495253
"2402","Johnny Olszewski, Jr.","Democrat","Maryland","MD","Hugo W. Moser Research Inst Kennedy Krieger",1157138.10843986,2534028.48401043,9.71996011089485
"2402","Johnny Olszewski, Jr.","Democrat","Maryland","MD","Westat, Inc.",514439.153806384,1126575.5224268,4.32128889197362
"2402","Johnny Olszewski, Jr.","Democrat","Maryland","MD","Lieber Institute, Inc.",513118.88032905,1123684.24214328,4.31019859476402
"2403","Sarah Elfreth","Democrat","Maryland","MD","Johns Hopkins University",16648848.769049,36459482.838772,139.850329660012
"2403","Sarah Elfreth","Democrat","Maryland","MD","University of Maryland Baltimore",8532241.18544628,18684841.5402365,71.6708259577488
"2403","Sarah Elfreth","Democrat","Maryland","MD","University of Maryland, College Park",1408092.641015,3083596.36108462,11.827978184526
"2403","Sarah Elfreth","Democrat","Maryland","MD","Westat, Inc.",969092.135683917,2122224.70035535,8.14037393974491
"2403","Sarah Elfreth","Democrat","Maryland","MD","George Washington University",490125.147580604,1073330.03350275,4.11705123967708
"2404","Glenn Ivey","Democrat","Maryland","MD","Johns Hopkins University",3373296.15582039,7387215.4771368,28.3356877088913
"2404","Glenn Ivey","Democrat","Maryland","MD","University of Maryland, College Park",3156166.28167046,6911720.56273342,26.5117967660319
"2404","Glenn Ivey","Democrat","Maryland","MD","George Washington University",2331444.22719637,5105653.36800014,19.5841315084495
"2404","Glenn Ivey","Democrat","Maryland","MD","Children's Research Institute",1826104.28254896,3999004.29603127,15.3392759734113
"2404","Glenn Ivey","Democrat","Maryland","MD","Westat, Inc.",1318076.53461744,2886469.17638002,11.0718428907865
"2405","Steny H. Hoyer","Democrat","Maryland","MD","Johns Hopkins University",3373296.15582039,7387215.4771368,28.3356877088913
"2405","Steny H. Hoyer","Democrat","Maryland","MD","George Washington University",1691813.27920269,3704919.06528504,14.2112315453026
"2405","Steny H. Hoyer","Democrat","Maryland","MD","University of Maryland, College Park",1262466.51266819,2764688.22509337,10.6047187064128
"2405","Steny H. Hoyer","Democrat","Maryland","MD","University of Maryland Baltimore",1248523.37122239,2734153.99817392,10.487596318268
"2405","Steny H. Hoyer","Democrat","Maryland","MD","Children's Research Institute",906960.926161309,1986162.93423775,7.618471779755
"2406","April McClain Delaney","Democrat","Maryland","MD","Westat, Inc.",4887171.96116064,10702467.4630546,41.0522444737494
"2406","April McClain Delaney","Democrat","Maryland","MD","Johns Hopkins University",2829216.13068807,6195729.10985667,23.7654154977798
"2406","April McClain Delaney","Democrat","Maryland","MD","University of Maryland Baltimore",857611.900360426,1878093.00194055,7.20393996302758
"2406","April McClain Delaney","Democrat","Maryland","MD","Henry M. Jackson Foundation forthe Adv Mil/Med",772386.148951938,1691456.26422955,6.48804365119628
"2406","April McClain Delaney","Democrat","Maryland","MD","University of Maryland, College Park",566821.699565308,1241288.59085825,4.76130227634859
"2407","Kweisi Mfume","Democrat","Maryland","MD","Johns Hopkins University",67574739.1214342,147982606.816192,567.627808620048
"2407","Kweisi Mfume","Democrat","Maryland","MD","University of Maryland Baltimore",14016968.4551932,30695901.4363679,117.742535023623
"2407","Kweisi Mfume","Democrat","Maryland","MD","Hugo W. Moser Research Inst Kennedy Krieger",1232730.04517211,2699568.03321714,10.3549323794458
"2407","Kweisi Mfume","Democrat","Maryland","MD","Morgan State University",566833.872767772,1241315.24907783,4.76140453124928
